Pressure (Pa),VF,LCD (Å),PLD (Å),SA (m2/g )
10,0.8266,21.4982,9.22584,4487.44
100000,0.6026,11.2156,10.8749,1278.57
500000,0.8128,18.5189,8.56409,4455.72
500,0.873,18.9972,17.5755,3556.08
20,0.7878,9.60031,8.17399,4944.37
500,0.8942,19.8654,14.5686,5195.22
1000000,0.8126,18.2148,15.5853,3256.18
100000,0.689,10.5058,8.82117,2469.74
100000,0.7266,12.677,9.31362,2471.76
1000,0.7968,15.0711,13.1397,4514.6
100,0.6216,7.89572,6.99253,1041.92
5000,0.6486,4.79644,3.03624,1571.37
100000,0.6442,5.97637,5.66826,2405.35
50,0.5726,6.28733,3.84153,1520.3
1,0.8462,21.6241,10.9231,4179.02
1,0.6654,11.3284,10.2647,2190.38
1000000,0.7454,17.6553,16.4347,1386.05
500,0.2978,5.41315,3.12391,193.314
50000,0.3822,7.74818,2.59314,335.528
40000,0.7082,14.3729,4.52414,2756.36
100000,0.7794,13.6167,6.49901,4258.46
500000,0.6766,7.04716,6.45776,1080.68
100,0.7444,8.44,5.51406,4425.61
10,0.8714,16.9089,11.0684,4944.29
10000000,0.6844,5.8871,5.25211,3598.51
500,0.7478,17.1826,16.3771,2340.05
500,0.75,11.3032,7.62193,3183.72
100000,0.7602,10.5831,9.90235,3530.9
1000000,0.8898,19.2341,9.51535,4716.4
50000,0.5456,15.2698,4.36349,1234.78
10000000,0.4946,5.87516,3.79987,721.53
1000,0.8362,15.4937,14.2536,2996.23
10,0.5524,6.24779,5.74251,440.455
5000,0.5906,8.50423,8.27985,1089.26
1,0.8144,18.5184,7.97271,4046.05
100,0.4298,5.83455,3.53797,431.65
1000000,0.5516,8.08223,2.59257,755.551
1,0.7968,15.0711,13.1397,4514.6
100,0.7308,8.49333,5.93464,2227.25
1000000,0.8194,11.5652,8.64377,5192.46
1,0.6608,8.70869,7.89064,2346.5
10000000,0.7082,14.3729,4.52414,2756.36
10,0.8898,19.2341,9.51535,4716.4
50000,0.654,9.52504,4.72038,1419.06
40000,0.4934,5.70679,3.6399,640.745
100000,0.6412,8.31732,6.45797,2637.82
5000,0.5074,8.97986,3.15204,868.073
50000,0.6736,14.2525,13.9267,1369.28
1000000,0.775,11.1955,6.07261,5122.32
10000,0.6726,7.13593,3.78757,2040.47
50,0.7794,13.6167,6.49901,4258.46
50000,0.7992,10.9331,7.2387,2264.38
50,0.5384,4.46391,2.47505,704.943
500,0.8332,22.3186,8.92625,4763.26
5,0.685,12.1508,8.26476,1858.54
5,0.4452,6.27741,5.87074,831.987
100,0.8224,13.738,11.4264,4618.32
10000000,0.709,9.32038,5.88413,1423.72
100,0.7148,11.0259,4.28602,2247.05
500,0.566,8.39175,6.59132,1525.26
5,0.7148,11.0259,4.28602,2247.05
10000,0.7036,11.2634,10.7991,2166.48
5000,0.5448,5.2679,4.81357,365.036
10,0.709,9.32038,5.88413,1423.72
100,0.5826,10.635,10.4191,645.516
500000,0.7756,19.7171,10.8356,2683.42
50000,0.7778,18.3193,17.5552,1454.47
10000,0.5986,7.28051,2.53927,920.797
1000000,0.75,8.84791,6.66406,2880
500000,0.8698,14.3167,13.3795,4748.26
1000000,0.661,14.5598,13.7822,1908.83
1000000,0.6396,10.1434,9.60102,2387.1
3,0.546,6.806,6.26285,1381.18
1000000,0.4314,4.35737,3.84524,736.915
1,0.5848,5.26519,2.71024,951.248
1000000,0.5414,8.55331,7.31354,602.198
10000000,0.7444,8.44,5.51406,4425.61
10000,0.6314,12.1174,9.13356,1597.54
100000,0.6398,5.14269,4.75945,1652.16
500,0.7088,18.3005,4.50008,2754.35
10000000,0.71,9.08566,8.61929,2697.6
10,0.2798,3.39664,3.07125,1.41833
40000,0.701,15.4153,6.04579,2212.97
50,0.6692,9.6188,8.65235,2948.81
10,0.7834,13.7962,7.99146,3777.11
20,0.7162,6.17897,5.38709,1834.65
10,0.7876,15.2027,12.4876,3813.84
50,0.4674,8.14141,2.84709,675.577
1,0.503,4.91078,3.33595,228.835
5,0.6494,5.42928,5.0549,2861.02
40000,0.808,11.1369,10.3106,2614.92
10,0.6494,5.42928,5.0549,2861.02
1000000,0.7584,11.625,8.78986,4078.37
100,0.5408,7.63383,7.44692,888.384
1000,0.692,13.6894,4.23916,1773.01
500,0.5204,8.01686,3.8968,568.478
1000000,0.601,4.92418,2.99921,1354.53
5,0.631,8.95844,2.64235,1097.02
100,0.622,11.4197,9.93708,1731.98
500,0.8008,13.0256,5.98917,5172.75
500000,0.832,11.3854,11.1242,4292.99
5000,0.5738,9.38994,9.11674,652.292
1000,0.723,15.2767,13.3793,2335.71
1000,0.617,14.5665,4.11545,1778.06
10000,0.7876,15.2027,12.4876,3813.84
500,0.6836,16.8285,3.4822,2331.64
1000000,0.8816,28.6652,11.5377,5712.98
50000,0.5694,5.91398,4.13588,1029.23
5000,0.8104,10.5889,8.21137,3703.79
5,0.6902,17.0677,7.18297,2244.29
1000,0.6968,4.795,4.07473,2368.6
50000,0.5724,5.7662,4.18465,1121.24
1000000,0.745,15.7146,10.8658,3234.44
10000000,0.7576,9.30653,7.96955,3878.82
1000,0.7358,9.94924,7.55081,2505.16
5000000,0.6186,4.66904,4.09054,2241.29
100000,0.5252,8.61002,3.76636,691.414
10,0.6958,14.2798,9.75466,2206.85
10,0.6208,14.8276,14.7703,1444.16
50000,0.6542,17.3694,5.40179,1447.48
100,0.7728,10.0804,7.17794,4441.79
1,0.5532,9.11595,5.71973,796.112
10000,0.7,6.42929,6.08998,4281.71
10000,0.8486,20.2584,8.96976,3799.24
10000000,0.6364,9.62394,4.35849,1304.34
1,0.699,6.57892,5.89807,2186.93
10000,0.8378,15.3841,14.1862,3295.43
1000000,0.3284,7.01875,6.807,222.047
1,0.591,9.21896,5.54947,1594.55
5,0.6478,8.98552,4.23883,1374.21
10000000,0.715,11.3777,5.00759,3392.15
1000000,0.5736,8.93435,3.48006,1307.68
10,0.8498,13.5278,8.78691,5095.35
1,0.628,13.1592,12.3614,1209.47
1000,0.5168,7.63314,6.94265,473.587
1,0.7656,16.2479,12.9684,3627.92
100000,0.5894,8.02487,5.97028,877.793
1,0.7292,11.5066,8.6404,3302.41
100,0.4898,6.21029,5.96321,816.577
1,0.6586,15.5955,7.18908,1549.06
10000000,0.3762,7.49679,5.33186,418.693
1000000,0.705,9.81532,6.14212,3556.24
1000000,0.576,4.15957,3.7187,642.607
100,0.584,8.5056,4.03981,1042.16
1000000,0.6604,11.196,4.56022,1796.5
10000000,0.7528,11.8292,9.14708,2985.28
500000,0.722,17.9991,10.1349,2001.01
1000000,0.6084,10.859,8.03964,1347.74
5,0.7038,9.66456,8.22981,2525.84
10000,0.7244,10.3802,8.73539,1478.37
10,0.4548,8.83128,4.93156,696.779
1000000,0.8124,15.1012,7.95608,3787.72
10000,0.8228,17.6862,16.7388,2970.22
1000000,0.546,6.806,6.26285,1381.18
1,0.7024,13.2874,7.77882,2518.43
10,0.8288,24.9488,9.11981,4755.92
10000,0.6764,9.03703,6.62918,1983.18
1000000,0.6678,9.64796,7.3234,2478.17
5,0.775,11.1955,6.07261,5122.32
50,0.6412,8.1775,6.04263,1629.55
50,0.7928,11.2499,9.49767,3731.94
10000000,0.7426,13.6467,8.62891,2294.85
10000000,0.7504,12.1554,11.6975,2987.95
1000000,0.6752,15.0227,4.23694,2407.37
10000000,0.6958,10.8881,8.55613,3162.26
1000,0.8582,15.2629,13.96,4846.42
100,0.5986,7.28051,2.53927,920.797
100,0.757,12.6574,11.15,3462.47
5000,0.9154,21.8281,20.5859,6179.32
1,0.787,15.5563,9.00897,3941.72
10,0.7858,9.84183,8.46338,2431.49
1000000,0.8662,17.2398,11.9478,5633.74
10,0.615,9.35755,7.41632,1403.47
1000000,0.7412,9.7414,9.14394,2942.66
100,0.697,8.09828,4.42359,3259.88
50000,0.8942,19.8654,14.5686,5195.22
3,0.5322,9.07531,8.9508,532.875
500,0.7874,21.8801,9.52705,3994.65
500000,0.643,15.9244,15.4838,1571.53
1,0.438,7.39284,4.83476,448.345
1000,0.7064,12.1419,7.10734,3308.64
1000000,0.738,10.5541,4.56253,3503.12
10000,0.7478,9.59326,6.44061,4333.14
50,0.844,23.7023,22.8547,4485.82
1000000,0.6342,7.94214,3.31169,1067.78
50,0.5882,7.26399,5.25081,1925.33
1,0.4122,4.30972,3.83052,85.4925
500,0.6876,15.9397,5.38602,1090.53
1,0.3434,5.12695,2.42803,134.352
1000,0.8764,24.5508,12.1743,4535.57
10,0.8042,9.16234,8.82724,4060.77
1000000,0.4034,6.01227,2.87459,365.794
5000000,0.5854,7.47499,2.63162,1369.14
100000,0.7326,8.3495,5.13588,5084.98
5000,0.781,15.9584,6.79866,4596.76
500,0.6708,5.60589,3.69448,1406.63
10000000,0.5854,7.47499,2.63162,1369.14
500000,0.7294,18.4135,3.91151,2681.95
1000000,0.3662,3.40448,3.09733,0.91148
500,0.4882,3.505,2.45409,12.3155
1000000,0.3798,3.40999,3.18523,8.462
1000000,0.3762,3.38828,3.12628,1.74679
1000000,0.4418,7.45284,5.80961,383.975
1000000,0.5002,4.76594,3.97544,1250.83
20,0.8026,12.651,8.2906,4503.64
10000000,0.5696,8.54083,3.87619,842.727
10000,0.6074,13.7392,3.23464,1428.84
100000,0.6686,10.8312,6.54663,1981.13
500,0.6028,11.6643,6.15098,1354.07
10000000,0.6772,11.7285,7.7572,2439.65
5000,0.8874,24.7893,14.092,5147.71
1,0.6368,4.2795,3.43566,1022.41
100000,0.6872,8.26869,5.10695,3286.83
10,0.7706,15.8468,15.7515,2109.7
5000,0.699,7.96067,5.75072,3946.53
1000000,0.7102,15.9933,15.9026,2172.77
10000000,0.6682,8.09581,6.09927,3096.04
50,0.6162,7.2826,3.59407,1817.6
100,0.6966,12.6903,3.67391,1688.54
1,0.7444,8.44,5.51406,4425.61
50000,0.779,7.63453,6.61136,5185.13
1,0.723,15.2767,13.3793,2335.71
40000,0.761,11.9268,5.98269,3766.22
10000000,0.6388,14.3322,5.62688,1566.13
1,0.6522,8.86217,6.43433,1323.21
1000000,0.6858,12.8466,11.095,2061.46
1,0.6462,8.73473,6.34609,1327.09
100000,0.757,12.6574,11.15,3462.47
1000000,0.7656,16.1767,10.5086,2157.11
1000000,0.8498,13.5278,8.78691,5095.35
1,0.701,15.4153,6.04579,2212.97
10,0.7642,12.6449,7.03976,3236.63
100,0.721,11.1886,8.47337,1910.87
1,0.5212,5.27695,4.27032,1559.48
20,0.3954,5.16964,2.61998,66.1311
10000000,0.6688,5.52925,4.85253,2983.81
1000000,0.8104,10.5889,8.21137,3703.79
5000,0.5856,8.81259,5.05152,1020.3
100000,0.6134,5.86758,3.1571,1730.28
10000,0.6966,10.5015,5.22557,1276.36
1000,0.7092,9.22928,8.86311,2224.27
5000,0.3894,8.20384,7.94678,695.037
10000000,0.6264,9.50738,3.99435,2040.4
10,0.7186,12.0509,7.26209,1646.54
1,0.7864,13.612,8.61498,4197.32
100,0.6856,11.5969,6.57481,2374.67
10000000,0.5798,8.62609,7.08161,735.501
5000,0.8756,18.7842,14.8946,4996.42
50,0.5708,7.09169,4.92914,595.127
10,0.5548,9.97802,9.8426,994.074
1000000,0.6074,13.7392,3.23464,1428.84
1,0.6412,15.2158,5.06222,1266.54
5000,0.6256,7.18204,6.12269,2104.13
100,0.6752,15.0227,4.23694,2407.37
5000,0.7962,14.6918,13.07,2818.01
5000,0.7358,11.1243,6.7889,2274.84
5000,0.6338,7.23927,6.67302,2274.52
100000,0.7204,14.5915,9.55269,2309.97
40000,0.5818,9.71572,8.15204,1534.27
5,0.6286,10.9458,5.16973,2050.73
1,0.727,10.0855,7.23049,2227.54
20,0.764,10.5688,5.12331,3286.2
1,0.7846,18.0726,6.71346,3519.51
5,0.666,4.67101,3.44264,2690.15
50000,0.8506,14.2292,13.1937,5299.5
50000,0.4548,8.83128,4.93156,696.779
10,0.829,16.5482,9.24625,4349.15
1000,0.781,8.86764,6.4582,3759.41
1000000,0.741,14.0147,13.1676,2398.01
5000000,0.5728,10.8416,9.61852,1111.1
50,0.661,14.5598,13.7822,1908.83
40,0.3658,5.16268,4.57333,103.238
500000,0.734,10.9131,6.61562,2997.95
10000000,0.809,12.4053,8.52361,4005.36
5000,0.6558,8.02196,4.1722,1525.15
1000000,0.7764,7.54214,5.04155,4800.8
500,0.6512,6.97329,4.88825,2352.75
5,0.6016,12.0009,11.0631,1165.26
1000,0.6118,9.58473,9.08126,1595.31
500,0.4514,4.89962,3.36041,85.8247
500,0.6118,9.58473,9.08126,1595.31
20,0.7746,15.7759,8.21654,3620.44
1000000,0.7402,15.486,6.62234,2927.8
1000,0.7528,11.8292,9.14708,2985.28
5000,0.4506,4.77814,2.58469,527.733
50000,0.7486,15.7407,14.8786,2742.03
10000000,0.7144,10.8106,10.124,2944.96
100,0.8462,21.6241,10.9231,4179.02
1000,0.7196,20.6868,7.65386,1639.33
1000,0.6572,17.3911,9.80191,1657.09
100000,0.692,13.6894,4.23916,1773.01
10000000,0.6708,5.60589,3.69448,1406.63
100,0.809,12.4053,8.52361,4005.36
100000,0.8008,13.0256,5.98917,5172.75
1000000,0.6298,8.14998,6.76772,2296.86
1,0.6174,6.19335,4.27368,1933.07
1,0.821,20.3771,9.90922,3653.11
10000,0.3284,7.01875,6.807,222.047
1,0.8902,25.1756,12.4937,5799.87
5,0.77,13.1091,11.5975,3959.36
1000000,0.5434,6.68191,4.62372,1464.24
50000,0.8042,9.16234,8.82724,4060.77
1000000,0.5236,6.60663,5.9994,447.396
100000,0.6752,11.6463,2.646,1685.21
1000000,0.6288,6.20622,4.32109,2146.71
1000,0.6286,10.9458,5.16973,2050.73
100000,0.6572,10.5619,10.3405,1682.12
500,0.5896,7.26111,7.14037,1751.34
100,0.7538,13.9402,7.42068,3344.77
500,0.8662,17.2398,11.9478,5633.74
10000000,0.6774,11.1226,10.8478,1217.75
10000000,0.6338,11.1209,6.65331,1526.88
500,0.6158,15.2577,2.90995,1261.79
100,0.7656,16.2479,12.9684,3627.92
10000000,0.3514,4.53887,4.18445,348.906
500,0.8154,18.4832,9.41931,3650.16
1,0.451,7.37355,2.51949,406.252
1,0.6578,6.43933,5.37715,1242.81
50000,0.7098,17.4403,16.9544,1675.56
10000,0.685,10.4176,2.52325,1959.21
500,0.735,10.2141,5.8901,2598.26
10000,0.661,14.5598,13.7822,1908.83
5,0.7034,7.59015,4.82509,1996.52
10000000,0.7778,21.1029,10.0936,3727.96
1000000,0.5416,6.97561,3.5531,462.093
20,0.5098,5.72133,5.32598,1375.6
10000,0.6578,6.43933,5.37715,1242.81
10,0.468,9.13832,7.15944,566.32
1,0.757,12.6574,11.15,3462.47
10000,0.8816,28.6652,11.5377,5712.98
10,0.7196,20.6868,7.65386,1639.33
10000000,0.6744,8.93591,6.40725,2165.8
50000,0.7858,9.84183,8.46338,2431.49
100000,0.6084,10.3381,9.26479,978.616
50000,0.6988,15.8178,9.45289,1620.88
500000,0.6462,8.73473,6.34609,1327.09
500,0.7354,11.238,5.9406,4045.89
10000000,0.7244,10.3802,8.73539,1478.37
5000,0.6812,14.2327,4.75487,2400.93
5,0.4354,3.83402,2.51827,291.939
500,0.5998,5.80282,4.70685,565.785
20,0.6628,9.05505,5.17643,2612.77
10000000,0.733,7.98338,7.19596,3553.36
5,0.6948,16.889,3.72632,2558.73
10000,0.7764,7.54214,5.04155,4800.8
50,0.6764,9.5023,7.30426,2110.48
500,0.569,12.5344,5.46518,1371.82
1,0.7774,16.1552,7.17077,4325.17
40000,0.7928,11.2499,9.49767,3731.94
40,0.6824,13.5559,7.04166,1824.95
50000,0.3514,4.53887,4.18445,348.906
10000000,0.69,13.0436,6.77607,2533.66
100,0.6576,5.03218,4.49412,2117.34
50000,0.502,6.55458,2.45482,607.627
10000000,0.6236,6.51956,6.14293,1299.19
10000000,0.5874,4.32673,3.84006,1485.57
10000000,0.701,15.4153,6.04579,2212.97
10000000,0.5892,8.30737,6.78194,1906.3
50000,0.8426,24.2826,10.2733,4760.85
500000,0.6702,8.63632,7.63034,3045.9
10000,0.8326,14.4419,10.2051,4708.57
10,0.7842,15.9383,10.4935,3712.18
10000,0.5098,5.72133,5.32598,1375.6
10000,0.6394,4.54071,3.29336,2083.09
5,0.7224,15.2608,10.8434,2313.57
10000000,0.5816,5.22188,2.67795,913.785
10000000,0.776,14.11,7.45371,3968.58
1,0.6912,9.7447,5.39631,3309.72
5,0.629,6.94577,6.48704,1763.93
5000,0.699,6.57892,5.89807,2186.93
5000,0.5694,4.61209,3.22613,1302.99
100000,0.5706,12.2514,5.76203,1259.1
5000,0.6166,8.78202,2.88546,1585.3
100,0.7158,13.7728,9.32974,2543.09
1000000,0.781,8.86764,6.4582,3759.41
10000,0.6166,8.78202,2.88546,1585.3
100,0.7696,12.9492,9.87431,3796.8
1000000,0.7028,10.5539,8.11262,2120.63
10000000,0.727,10.0855,7.23049,2227.54
10,0.4578,4.84155,4.68679,569.206
10000000,0.697,8.09828,4.42359,3259.88
500,0.774,15.2718,8.36501,4441.83
3,0.7708,10.2364,8.28637,3363.78
10000000,0.3434,5.12695,2.42803,134.352
50000,0.5748,5.49362,5.42758,910.806
1000,0.6494,5.42928,5.0549,2861.02
40000,0.6678,9.48905,5.22989,2001.3
10,0.5094,8.09916,4.69208,1059.38
10,0.5236,7.01968,3.83495,1201.98
10,0.863,15.2806,14.4886,5189.2
5,0.5334,7.106,4.57125,944.617
5,0.6074,13.7392,3.23464,1428.84
10000000,0.6554,7.1095,4.86225,2443.31
10,0.7792,23.8744,6.75259,3316.52
10000000,0.7746,11.3906,6.9563,4512
5000,0.6498,6.88443,4.8384,3352.39
5000,0.7876,17.0823,7.88152,2892.17
500,0.703,9.48211,4.09783,1926.34
10000,0.8076,12.3613,6.84234,4653.12
100000,0.7974,10.3198,7.54281,5444.55
10,0.7,8.83543,4.89469,4918.23
500,0.8104,10.7871,9.22291,4721.18
10,0.734,8.30632,6.09762,3481.13
10,0.677,12.8528,10.8845,2574.56
5000000,0.6736,14.2525,13.9267,1369.28
5,0.775,12.5,9.04853,3340.18
10,0.779,7.63453,6.61136,5185.13
1000000,0.7374,12.6133,10.849,2716.19
1000,0.7494,15.4379,6.70397,3206.84
10000,0.7108,10.8507,4.21913,3845.71
50000,0.8154,18.4832,9.41931,3650.16
50000,0.7706,15.0577,6.22214,3178.7
10000,0.745,15.7146,10.8658,3234.44
10000000,0.7746,15.7759,8.21654,3620.44
5,0.7494,15.4379,6.70397,3206.84
1000000,0.7696,12.9492,9.87431,3796.8
100000,0.4958,7.21454,5.63203,962.545
5,0.738,11.0594,6.30446,2440.24
500000,0.7082,6.17717,5.82599,4307.06
5,0.8324,37.3405,13.0059,4240.94
1000000,0.7604,7.33631,5.31685,3923.75
10000000,0.761,11.9268,5.98269,3766.22
500000,0.6666,17.3855,6.83963,2163.48
10000,0.756,6.30911,4.65211,1985.26
100000,0.7864,13.612,8.61498,4197.32
3,0.5074,8.97986,3.15204,868.073
1000000,0.6626,14.9857,9.18322,2293.15
50000,0.8266,21.4982,9.22584,4487.44
100000,0.7444,8.44,5.51406,4425.61
50000,0.6848,11.2506,10.3017,2393.32
1,0.7034,7.76168,6.6264,3807.52
10000000,0.7614,15.981,7.52003,2738.21
5000,0.5384,4.46391,2.47505,704.943
100,0.7602,10.5831,9.90235,3530.9
10,0.6174,6.68041,4.65647,2707.64
100000,0.8176,14.2106,13.622,4254.04
1000000,0.519,10.0468,9.57778,722.858
1000000,0.6796,6.09263,4.09444,3192.37
1000000,0.7844,16.3794,5.99724,4587.82
40000,0.6522,9.10711,7.36025,1060.59
500,0.8122,13.9045,9.65699,4982.37
100000,0.579,9.32301,5.43687,1542.78
50000,0.6158,15.2577,2.90995,1261.79
1,0.5464,8.64157,7.39543,609.178
1,0.685,12.5506,9.93166,1957.47
500,0.451,7.37355,2.51949,406.252
1,0.335,6.12904,5.80783,184.445
5,0.6836,9.28653,7.43469,1335.5
100000,0.6962,6.59798,4.14111,1785.8
10000000,0.6102,4.71553,3.44976,608.925
1000000,0.7064,12.1419,7.10734,3308.64
100,0.7516,10.3632,5.21129,5052.94
10000000,0.722,16.1602,9.89287,2357.36
50,0.8556,17.0098,12.9386,5503.94
100000,0.7882,15.8538,13.0893,3296.43
1000000,0.7792,23.8744,6.75259,3316.52
1000000,0.796,12.8399,7.4101,4506.73
10,0.5736,8.93435,3.48006,1307.68
5,0.869,27.2094,25.5491,4279.41
10000000,0.6388,11.6655,8.26406,1476.44
1,0.5312,5.54889,5.25047,717.458
3,0.6982,13.3554,4.52002,2257.67
5,0.8024,23.8709,10.8478,1789.58
5000,0.8014,15.0914,8.39804,5034.3
10000,0.545,8.72809,3.86749,1271.87
5000,0.8398,12.3692,10.8675,5199.04
1000000,0.2798,3.39664,3.07125,1.41833
1000,0.6278,9.86619,7.72074,748.321
500,0.7536,6.79463,6.1943,2595.13
1000,0.6062,5.4946,5.30289,1868.31
500,0.7222,7.50813,5.20054,4363.91
5000,0.3872,5.03463,4.22302,498.75
10000000,0.579,9.32301,5.43687,1542.78
10000000,0.7258,11.4866,6.30332,2698.33
100,0.5972,11.038,8.53557,1256.69
40000,0.7092,9.22928,8.86311,2224.27
100000,0.6404,11.9689,11.0672,1648.51
500,0.609,6.6968,4.95321,1121.5
1000,0.722,16.1602,9.89287,2357.36
1000000,0.7874,21.8801,9.52705,3994.65
10,0.5316,8.3258,8.06587,1045.89
1000000,0.7138,16.406,5.24588,2969.18
5,0.7268,6.53672,5.01398,3654.57
50,0.7566,10.6606,7.94571,2623.65
40000,0.7504,12.1554,11.6975,2987.95
1,0.7136,6.35523,5.9549,3387.58
20,0.7788,15.602,7.15132,4136.1
5,0.8166,14.7455,10.548,4068.08
1,0.3828,4.38967,3.93713,424.154
1000000,0.821,20.3771,9.90922,3653.11
5000000,0.8068,21.8367,11.1395,4368.3
50,0.8326,14.4419,10.2051,4708.57
1,0.5804,9.15011,7.4108,1730.09
100000,0.6688,5.52925,4.85253,2983.81
50000,0.5726,7.05969,6.99995,1344.1
5000,0.7834,13.7962,7.99146,3777.11
1000000,0.6112,10.1011,9.89769,1472.72
3,0.6376,10.5433,3.57347,1793.12
500000,0.7082,12.14,5.49468,2142.5
1000000,0.712,11.7128,3.2993,2024.46
1,0.5642,13.1038,3.67767,851.052
1000000,0.7668,11.861,5.70578,3190.97
10,0.7092,16.3651,5.22924,2929.78
5,0.9102,32.0036,17.5518,5321.22
1000000,0.7656,16.2479,12.9684,3627.92
5000,0.844,23.7023,22.8547,4485.82
500,0.7876,15.2027,12.4876,3813.84
500000,0.7354,11.238,5.9406,4045.89
500,0.5002,5.26061,4.96221,850.705
100,0.6962,6.59798,4.14111,1785.8
500,0.5534,10.8725,9.01928,696.781
1000000,0.8104,15.9496,10.3936,4229.57
10000000,0.6522,9.10711,7.36025,1060.59
5000,0.7158,13.7728,9.32974,2543.09
50000,0.6108,6.97816,4.93144,2198.39
5000,0.6692,8.1061,7.63768,1638.54
100000,0.6146,7.16525,4.74264,2240.49
10,0.455,9.53782,8.62412,387.91
5000,0.6396,10.1434,9.60102,2387.1
5000000,0.7214,18.6369,3.90699,2868.16
100,0.666,4.67101,3.44264,2690.15
500,0.4534,7.3989,7.10265,296.677
500000,0.7164,9.81867,4.43769,2599.3
1000000,0.7846,18.0726,6.71346,3519.51
5000,0.7276,8.9528,6.92043,2748.28
10,0.8038,16.1525,9.49143,4878.38
1,0.786,12.6337,9.84913,4246.95
1,0.5696,8.54083,3.87619,842.727
5,0.8358,25.6855,17.1242,3194.1
500,0.6934,12.2945,11.9581,2156.89
500,0.655,16.0973,3.03368,2023.58
1,0.4348,5.86134,3.79303,920.978
1,0.6576,5.03218,4.49412,2117.34
5,0.7968,28.2177,27.5597,3082.47
1,0.742,13.3702,12.1012,3450.5
1000000,0.669,5.57167,3.71325,2423.69
500,0.6362,9.7736,3.34249,1166.81
1,0.5384,4.46391,2.47505,704.943
5,0.8406,34.8596,34.3554,3523.86
50000,0.3958,4.73101,4.56435,131.484
5000,0.6958,10.8881,8.55613,3162.26
5000,0.832,11.3854,11.1242,4292.99
1,0.7898,11.39,7.08849,4228.07
5000,0.8002,8.79766,8.47314,3486.15
50000,0.7898,11.39,7.08849,4228.07
1,0.8326,14.4419,10.2051,4708.57
50000,0.5078,9.99348,2.45038,411.94
10,0.7082,6.17717,5.82599,4307.06
5,0.86,24.1144,19.5628,2772.25
100000,0.7268,6.53672,5.01398,3654.57
100,0.7024,8.86151,4.15241,2553.18
5,0.9124,33.6834,15.8789,6442.53
5,0.6862,7.86092,6.25774,1829.13
1,0.6378,7.10231,5.27516,2387.7
1000000,0.6904,8.12774,5.83469,2433.6
1,0.781,11.0402,10.0988,2482.17
1000,0.8738,25.7153,12.0883,5688.62
10000,0.6902,17.0677,7.18297,2244.29
10,0.7586,13.8998,13.6804,2147.93
10,0.7556,8.87764,7.99015,4521.13
500,0.6322,9.34691,6.36719,1708.97
5000,0.6224,8.38023,4.12707,2235.22
1000000,0.4998,9.32937,5.73491,353.212
10000000,0.5744,5.56011,4.7997,1754.91
100,0.5856,5.29945,2.73341,971.271
1000,0.6736,14.2525,13.9267,1369.28
1000000,0.787,15.5563,9.00897,3941.72
500,0.7338,5.87384,4.7032,2665.28
1000000,0.8756,18.7842,14.8946,4996.42
1000000,0.8362,15.4937,14.2536,2996.23
20,0.7778,21.1029,10.0936,3727.96
10,0.7162,12.4205,9.37645,3020.84
100000,0.6388,11.6655,8.26406,1476.44
5000,0.6774,11.1226,10.8478,1217.75
100,0.7052,5.63215,4.41962,4008.23
500,0.774,11.3319,6.86002,3628.15
100000,0.9076,28.0134,12.18,5696.7
100000,0.6834,10.9344,7.53577,2778.79
10,0.606,6.59817,6.13172,597.93
10000000,0.813,12.082,9.91355,4692.86
5000,0.4418,7.45284,5.80961,383.975
500000,0.709,9.32038,5.88413,1423.72
10,0.4998,9.32937,5.73491,353.212
100,0.6832,17.6314,10.0389,2035.27
10,0.8222,15.8333,12.7086,4151.64
1000,0.704,10.983,5.31916,3045.33
10000000,0.5412,6.93892,3.80818,1202.05
1000000,0.863,15.2806,14.4886,5189.2
10000000,0.7354,7.32111,5.46808,1734.34
5,0.8726,23.7283,19.638,5120.87
10000000,0.451,7.37355,2.51949,406.252
10,0.6708,5.60589,3.69448,1406.63
1000000,0.4506,3.48714,3.20549,19.2699
10000000,0.7326,8.3495,5.13588,5084.98
500,0.318,5.66636,4.82954,537.249
500000,0.5384,8.53124,8.3704,885.95
1000,0.685,12.1508,8.26476,1858.54
100000,0.734,8.60682,7.88912,3326.3
5,0.655,21.0733,4.609,1452.12
1000,0.829,16.5482,9.24625,4349.15
100,0.8144,18.5184,7.97271,4046.05
5000,0.282,4.66548,2.44078,126.066
500,0.734,8.60682,7.88912,3326.3
