CIFNAME,smiles_nodes,smiles_linkers,topology
TEBWII_clean,[Cu],C(CCN1[CH]N=C[N]1)CCCn1cncn1;C(CCN1[N]C=N[CH]1)CCCN1[N]C=N[CH]1,mmt
TECTUS_clean,[Ca],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],UNKNOWN
TECVEE_clean,[Ca],CS(=O)C;[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],UNKNOWN
TEDSIG_clean,[Zn],Cc1nccn1CCCCCCn1ccnc1C;[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],dmc
TEDXOR_clean,[Co],C[C](c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C;[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-],pcu
TEFWOR_clean,[In],[O-]C(=O)C1=NC=N[C]1C(=O)[O-],ERROR
TEHRUU_clean,[Nd];[Ru],[C]#N;c1cnc2c(n1)c1nccnc1c1c2nccn1,UNKNOWN
TEHWEK_clean,Cl[Cd];Cl[Cd]Cl;[Cd],[O-]C(=O)c1ccc(cc1)C(=O)[O-],ERROR
TEJBOB_clean,[Ag],n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1,ths
TEJGEW_clean,[Gd],Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-];[O-]C(=O)C(=O)[O-],ERROR
TEJGIA01_clean,[Sm],Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-];[O-]C(=O)C(=O)[O-],ERROR
TEJGIA_clean,[Sm],Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-];[O-]C(=O)C(=O)[O-],ERROR
TEJLOL_clean,[Cd],NC1=C2[N]C=[N]=C2[N]C=N1;N[C]1N=C[N]C2=[N]=CN=C12;Nc1ncnc2=[N]=CN=c12;[O-]C(=O)c1ccncc1,ERROR
TEJQAC_clean,[Cu],[O-]C(=O)c1cccc(c1)C(=O)[O-];c1ccc(nc1)c1cc(cc(n1)c1ccccn1)c1ccc(cc1)n1ncnc1,mog
TEMPEI_clean,[Cu][Cu],[O-]C(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(=O)[O-],nbo
TENLIJ_clean,[Zn],[O-]C(=O)c1cccc(n1)C(=O)[O-];n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,ERROR
TENQOS_clean,[Cu];[Cu]1[Cu][Cu][Cu]1,CC1=NC(=O)C(=C[CH]1)C#N;CC1=NC(=O)[C](C=C1)C#N,crb
TEQPAI_clean,[Zn][O]([Zn])([Zn])[Zn],[O-]C(=O)c1sc2c(c1C)c(c(s2)C(=O)[O-])C,pcu
TEQVAO_manual,[Mg];[Zn],Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-],UNKNOWN
TEQWER01_clean,[Cu];[Cu][Cu],[S]C#N,ERROR
TEQWER_clean,[Cu];[Cu][Cu],[S]C#N,ERROR
TERFUT_clean,*,,NA
TESGOO_clean,[Zn],[O-]C=O,met
TESGUU_clean,[Zn],[O-]C=O,met
TESHAB_clean,[Zn],[O-]C=O,met
TETVIZ_clean,O1[Mo]23[Mo]41[O]3[Co]135([O]6[Mo]7(O2)O[Mo]67O[Mo]26[Mo](O4)([O]12)O6)[O]1[Mo]24[Mo]1(O4)O[Mo]14[O]3[Mo]1(O4)O[Mo]13[O]5[Mo]1(O2)O3;[Co],[O]P(=O)([O])[O],UNKNOWN
TETWEW_clean,O1[Mo]23[Mo]41[O]3[Na]135([O]6[Mo]7(O2)O[Mo]67O[Mo]26[Mo](O4)([O]12)O6)[O]1[Mo]24[Mo]1(O4)O[Mo]14[O]3[Mo]1(O4)O[Mo]13[O]5[Mo]1(O2)O3;[Na]O[Mo]123O[Mo]43[O]2[Na]235([O]6[Mo]7(O1)O[Mo]67O[Mo]16[O]2[Mo]1(O4)O6)[O]1[Mo]24[Mo]1(O2)O[Mo]12[O]5[Mo]1(O[Mo]15[O]3[Mo]1(O4)O5)(O[Na])O2;[Zn],[O]P(=O)([O])[O],ERROR
TETWOG_clean,[Co],[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-];n1ccc(cc1)C=Cc1ccncc1,UNKNOWN
TETWUM_clean,[Cd],[O-]C(=O)C1CC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-];n1ccc(cc1)CCc1ccncc1,ERROR
TETZEX_clean,[Ga],[O]P(=O)([O])[O],UNKNOWN
TETZID_clean,[Cd],O=C(c1ccc(cc1)C(=O)Nc1ccncc1)Nc1ccncc1;[O-]C(=O)c1ccc(s1)C(=O)[O-],pcu
TEVZEA_clean,[Zn],[O-]C=O,met
TEVZIE_clean,[Zn],[O-]C=O,met
TEVZOK_clean,[Zn],[O-]C=O,met
TEVZUQ_clean,[Zn],[O-]C=O,met
TEWFOS_clean,[Cu],O=c1c2cc3c(cc2c(=O)n1Cc1ccncc1)c(=O)n(c3=O)Cc1ccncc1;[O-]C(=O)c1ccccc1C(=O)[O-],cds
TEWFUY_clean,[Cu],O=c1c2cc3c(cc2c(=O)n1Cc1ccncc1)c(=O)n(c3=O)Cc1ccncc1;[O-]C(=O)c1ccccc1C(=O)[O-],cds
TEWGEJ_clean,[Cu],O=c1c2cc3c(cc2c(=O)n1Cc1ccncc1)c(=O)n(c3=O)Cc1ccncc1;[O-]C(=O)c1ccccc1C(=O)[O-],cds
TEYHIP_charged,[Cd],O=C(c1cc(cc(c1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,pyr
TEYLIU_clean,[Ce];[Co],[O-]C(=O)c1nccnc1C(=O)[O-],ERROR
TEZKAM_clean,[Zn],Cc1cnccc1c1ccncc1C;[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],hex
TICPOL_charged,O[Co]([OH2])([OH2])[OH2];[Co];[OH2][Co]([OH2])([OH2])[OH2],[O]P(=O)(c1ccc(cc1)P(c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])O;[O]P(=O)(c1ccc(cc1)P(c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])O[Co]([OH2])([OH2])([OH2])([OH2])[OH2],ERROR
TIDLEZ_clean,Cl[Cd],n1ncn(c1)CCn1cnnc1,UNKNOWN
TIDLID_clean,Cl[Cd];Cl[Cd]Cl;[Cd],n1ncn(c1)CCn1cnnc1,ERROR
TIDMEA_clean,*,,NA
TIFBOA_clean,[Mn];[Mo],[C]#N;n1ccncc1,UNKNOWN
TIFDOB_clean,[Mn],[O]N(C(C)(C)C)c1ccc(cc1)C(c1ccc(cc1)N(C(C)(C)C)[O])(c1ccc(cc1)N(C(C)(C)C)[O])c1ccc(cc1)N(C(C)(C)C)[O],dia
TIFHAT_charged,[O][Nd]([O])([O])[O],[O-][n+]1ccc(cc1C)c1cc[n+](c(c1)C)[O-],dia
TIFHEX_charged,[O][Sm]([O])([O])[O],CC1=CC(=C[CH]N1[O])c1cc[n+](c(c1)C)[O-];[O-][n+]1ccc(cc1C)c1cc[n+](c(c1)C)[O-],dia
TIFZIR_clean,[Zn],[O]P(=O)[O],UNKNOWN
TIGQOR_clean,[Al];[Mg],[O]P(=O)([O])[O],lev
TIGQUX_clean,[Al];[Mg],[O]P(=O)([O])[O],lev
TIGSOT_clean,[Zn],[O]P(=O)(C(P(=O)([O])[O])(CC1=CN[CH]C=C1)O)[O];[O]P(=O)(C(P(=O)([O])[O])(Cc1cccnc1)O)[O],UNKNOWN
TIGVUC_clean,[Zn],[O-]C(=O)CC(=CC(=O)[O-])C(=O)[O-];n1ccc(cc1)C[NH]1CCN(CC1)Cc1ccncc1,dia
TIJPOT_clean,[Cu];[Cu][Cu];[OH],[O-]C(=O)CN1C=CN([CH]1)CC(=O)[O-],UNKNOWN
TIKMEH_clean,[Cd],[O-]C(=O)c1c(cccc1C(=O)[O-])C(=O)[O-];n1ccc(cc1)c1ccncc1,UNKNOWN
TIKMUW_clean,[Pr],[O]c1c2Cc3cc(cc(c3O)Cc3cc(cc(Cc4c(c(Cc1cc(c2)S([O])([O])[O])cc(c4)S([O])([O])[O])O)c3O)S([O])([O])[O])S([O])([O])[O],bey,bex
TILHAY_clean,[Cd];[Na],[O-]C(=O)c1cccc(c1)C(=O)[O-],UNKNOWN
TILHAZ_clean,[Co],[O-]C(=O)CCCCC(=O)[O-],UNKNOWN
TILHEC_clean,[Co];[Na],[O-]C(=O)c1cccc(c1)C(=O)[O-],UNKNOWN
TILVOZ_clean,[Cd],[C]#[C],dia
TILVUF_clean,[Cd],[C]#[C],dia
TILWAM_clean,[Cd],[C]#[C],dia
TIMMIM_charged,*,,NA
TINFIH_clean,[U];[U]1O[U]O1,[O]c1cc(nc(c1)C(=O)[O-])C(=O)[O-],ERROR
TIQFIJ_clean,[Ga],[O-]C(=O)C(=O)[O-];[O]P(=O)([O])[O],ERROR
TIQGEG01_clean,[Cu];[OH],[O-]C(=O)C1OC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-],UNKNOWN
TIQGEG_clean,[Cu];[OH],[O-]C(=O)C1OC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-],UNKNOWN
TIQGOQ_clean,[Na]O[Na]O[Na];[Sm],[O]S(c1cc[n+](c(c1)c1cc(cc[n+]1[O-])S([O])([O])[O])[O-])([O])[O],bor,UNKNOWN
TIQHAD_clean,[Gd];[Na]O[Na]O[Na],[O]S(c1cc[n+](c(c1)c1cc(cc[n+]1[O-])S([O])([O])[O])[O-])([O])[O],bor,UNKNOWN
TIQHIL_clean,[Dy];[Na]O[Na]O[Na],[O]S(c1cc[n+](c(c1)c1cc(cc[n+]1[O-])S([O])([O])[O])[O-])([O])[O],bor,UNKNOWN
TIRHIL_clean,[Ag];[Cr],[O-]C(=O)C(=O)[O-],ERROR
TIRLIQ_clean,[Zn],[O-]C(=O)c1cccc(c1)C(=O)[O-],ERROR
TIRQOB_clean,[Zn][O]([Zn])([Zn])[Zn],[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-],bcs
TIRRIW_clean,[Co][Co],C1=C[C](C=C[N]1)c1ccncc1;[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],pcu
TISGUY_clean,[Ni],[O-]C(=O)c1ccccc1c1ccccc1C(=O)[O-];n1ccncc1,crb
TISHAF_clean,[Fe][O]1[Fe][O]([Fe]1)[Fe],[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],the
TISJOW_clean,[Co],[O-]C(=O)c1ccc(cc1)OCc1ccccc1COc1ccc(cc1)C(=O)[O-];c1ncn(c1)c1ccc(cc1)n1cncc1,UNKNOWN
TISKOW_clean,[Zn],C1=N[N]C=N1;[N]1=CN=NC=1;[N]1C=NN=C1;[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],UNKNOWN
TISLIR_clean,Cl[Cd];[Cd],[C]1=N[N][C]=N1;[N]1=CN=NC=1;[N]1[C]=NN=[C]1;[O-]C(=O)C,UNKNOWN
TISNEQ_clean,[Zn],C(Oc1cccc(c1)n1cnnc1)COc1cccc(c1)n1cnnc1;[O-]C(=O)c1ccc(cc1)C(=O)[O-],dia
TISPAO_clean,[S][Cu][Cu][S],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],tbo
TISWEZ_clean,[Gd],[O-]C(=O)CNCC(=O)[O-],ERROR
TIVXOM_charged,[Ag][Ag],Cc1nccn1Cn1ccnc1C,nbo
TIVYAZ01_clean,[Co];[Co]O[Co],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],UNKNOWN
TIXCIO_clean,[Cd],n1cc([nH]c1)c1cc(cc(c1)c1[nH]cnc1)c1[nH]cnc1,pyr
TIXMET_clean,[Zn],[O]P(=O)([O])[O];[O]P(=O)[O],UNKNOWN
TIXMIX_clean,[Co];[Zn],[O]P(=O)[O],UNKNOWN
TIXVON_clean,[Mg],[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-],rob
TIYZEG_clean,[Ag];[Ag][Ag];[Cu],[C]#N,ERROR
TIYZIK_clean,[Ag][Ag];[Cu],[C]#N,UNKNOWN
TIZVED01_charged,[Cu],N#Cc1cc(C)c(cc1C)C#N,dia
TIZVED_charged,[Cu],N#Cc1cc(C)c(cc1C)C#N,dia
TIZVIH01_charged,[Cu],N#Cc1cc(C)c(cc1C)C#N,dia
TIZVIH_charged,[Cu],N#Cc1cc(C)c(cc1C)C#N,dia
TOBKAY_clean,[Gd],[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)[O])C(=O)[O-],UNKNOWN
TOBKEC_clean,[Dy],[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)[O])C(=O)[O-],UNKNOWN
TODVOZ_clean,[Cd],[O-]C(=O)c1ccccc1[N][N]c1ccccc1C(=O)[O-];n1ccc(cc1)C=Cc1ccncc1,ERROR
TOFLAD_clean,[Cd],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-];n1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1,ERROR
TOFQEM_clean,[Cd],[O-]C(=O)c1ccncc1,dmp
TOFTIT_clean,O[Cu][Cu]O;[Cu][Cu],NC1=C([C]=C([C]=C1c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],ERROR,ntt
TOHJIL_clean,[U],[O]P(=O)(CCP(=O)([O])[O])O;[O]P(=O)(CCP(=O)([O])[O])[O],UNKNOWN
TOHPUC_clean,[Ni];[O];[V],C(Cn1cncc1)CCn1cncc1,ERROR
TOHQEO_clean,[Co][Co],[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccncc1,rtl
TOHYOF_clean,[Cd],[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-],UNKNOWN
TOHYUL_clean,[Cd],[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-],UNKNOWN
TOHYUM_clean,[Zn][O]([Zn])([Zn])[Zn],[O-]C(=O)c1cccc(c1)C(=O)[O-],sxb
TOJLOT_clean,[Cu],n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1,bor
TOJVIZ_clean,[Co][OH2][Co],[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-];[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],rna
TOJXOH_clean,[Hg];[Ni],[S]C#N,dia
TOKDON_clean,[Cd],[O-]C(=O)c1cc(cc(c1)C(=O)O)C(=O)[O-],sql
TOLGOR_clean,[Cd][OH2][Cd],Cc1[n-]n(c(c1c1ccncc1)C)Cn1[n-]c(c(c1C)c1ccncc1)C;[O-]C(=O)c1ccc(cc1)C(=O)[O-],pcu
TOLYOJ_clean,[Na],[O-][n+]1ccc(cc1)C(=O)[O-],ERROR
TONBOO_clean,[Co],[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],pcu
TONBUU_charged,[Ni],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],ERROR
TONLOY_clean,*,,NA
TONLOZ_clean,[Ca];[Cd],[O-]C(=O)c1c(cccc1C(=O)[O-])Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-],sql,rtl
TONMAM_clean,[Ba][OH2][Ba],OC(=O)C1=CC(=[C]C(=C1)C(=O)O)Oc1cccc(c1C(=O)[O-])C(=O)[O-];OC(=O)C1=CC(=[C]C(=C1)Oc1cccc(c1C(=O)[O-])C(=O)[O-])C(=O)O;OC(=O)c1cc(cc(c1)C(=O)O)Oc1cccc(c1C(=O)[O-])C(=O)[O-],UNKNOWN
TONMEQ_clean,[Ba][OH2][Ba],OC(=O)c1cc(cc(c1)C(=O)O)Oc1cccc(c1C(=O)[O-])C(=O)[O-],UNKNOWN
TONQOD_clean,[Zn][Zn],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],lvt
TONTIB_clean,[Fe],N#C[C](c1ccc(cc1)[C](C#N)C#N)C#N,cor,ttu
TONTOH_clean,[Co],N#C[C](c1ccc(cc1)[C](C#N)C#N)C#N,cor,ttu
TONTUN_clean,[Ni],N#C[C](c1ccc(cc1)[C](C#N)C#N)C#N,cor,ttu
TONVAV_clean,[Zn],N#C[C](c1ccc(cc1)[C](C#N)C#N)C#N,cor,ttu
TONWUO01_clean,[Zn],[O-]C(=O)[C][C][N]12[C][C][N]([C][C]1)([C][C]2)[C][C]C(=O)[O-],dia
TONWUO_clean,[Zn],[O-]C(=O)CC[N]12CC[N](CC1)(CC2)CCC(=O)[O-],dia
TOPKIT_clean,[Cu][Cu],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])[C]1S23S1([C]2)S12[C]S2([C]1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])S12[C]S2([C]1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])S12S(S45S(S67S3([C]6)[C]7c3cc(cc(c3)C(=O)[O-])C(=O)[O-])([C]4)[C]5c3cc(cc(c3)C(=O)[O-])C(=O)[O-])([C]1)[C]2c1cc(cc(c1)C(=O)[O-])C(=O)[O-],shp,ceg
TOQCIL_clean,[Zn],[O]P(=O)([O])[O],UNKNOWN
TORXAB_clean,[Cu],[N]1C=NN=N1;[N]1N=NC=N1,UNKNOWN
TORXIJ_clean,Cl[Cu];[Cu],[N]1C=NN=N1,UNKNOWN
TOTVUV_clean,[Cd][O]([Cd][O]([Cd])[Cd])[Cd][O]([Cd][O]([Cd])[Cd])[Cd],[N][N][N];[O-]C(=O)CC1=NN=N[N]1,UNKNOWN
TOTWAC_clean,[Zn],CC1=NN=N[N]1;[O-]C(=O)c1ccncc1,dia
TOVHUJ_clean,[Fe][O]([Fe])[Fe],[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],sit
TOVJAP_charged,[O][Fe][O];[O][V]O[V][O],[O]P(=O)(O)[O];[O]P(=O)([O])[O],UNKNOWN
TOVJAR_clean,O1[Fe][O]23([Co]1)([Fe]O[Co]3)[Fe]O[Co]2;[Fe][O]12([Co])([Fe]O[Co]2)[Fe]O[Co]1,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],UNKNOWN
TOVJEV_clean,[Fe][O]([Fe])[Fe],Nc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],UNKNOWN
TOVJIZ_clean,[Fe][O]([Fe])[Fe],Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],UNKNOWN
TOVJOF_clean,[Fe][O]([Fe])[Fe],CCCCCCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-];[O]c1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],UNKNOWN
TOVKEW_clean,[Fe][O]([Fe])[Fe],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-],kgd
TOVKIA_clean,[Fe][O]([Fe])[Fe],[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-];[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],nht
TOVWIM_clean,[Zn][O]([Zn])([Zn])[Zn];[Zn][O]([Zn][O]([Zn])[Zn])[Zn],[O-]C(=O)c1cc([N][N]c2ccccc2)cc(c1)C(=O)[O-],UNKNOWN
TOWLIC_clean,[Fe][O]12([Co])([Fe]O[Co]2)[Fe]O[Co]1,[O-]C(=O)c1ccc(o1)C(=O)[O-],pcu
TOWNAW_clean,[Fe][O]([Fe])[Fe],[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-];[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],acs
TOWNEA_clean,[Fe][O]([Fe])[Fe],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],acs
TOWNOK_clean,[Fe][O]([Fe])[Fe],[O-]C(=O)c1ccc2-c3c(S(=O)(=O)c2c1)cc(cc3)C(=O)[O-],acs
TOWNUQ_clean,[Fe][O]([Fe])[Fe],[O-]C(=O)c1ccc(cc1)c1cc(C)c(cc1C)c1ccc(cc1)C(=O)[O-],acs
TOWPEC_clean,[Fe][O]([Fe])[Fe],[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],soc,edq
TOWXEK_clean,[Zn];[Zn][O]([Zn][O]([Zn])[Zn])[Zn],O=[C]COc1ccc(cc1)c1c(C)c(c2ccc(cc2)OCC(=O)[O-])c(c(c1C)c1ccc(cc1)OCC(=O)[O-])C,UNKNOWN
TOXHAR_clean,[Zn],[O-]C(=O)COc1ccc(cc1)c1c(C)c(c2ccc(cc2)OCC(=O)[O-])c(c(c1C)c1ccc(cc1)OCC(=O)[O-])C,UNKNOWN
TOXHEV_clean,[Fe];[Zn][O]([Zn][O]([Zn])[Zn])[Zn],[O-]C(=O)COc1ccc(cc1)c1c(C)c(c2ccc(cc2)OCC(=O)[O-])c(c(c1C)c1ccc(cc1)OCC(=O)[O-])C,UNKNOWN
TOXMUQ_clean,[Al];[OH],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],UNKNOWN
TOXNEB_clean,[Al];[OH],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],UNKNOWN
TOXNIF_clean,[Al];[OH],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],UNKNOWN
TOZFOF_clean,[Co];[Ru][O]([Ru])[Ru],[O-]C(=O)c1ccncc1,kew
TOZHAR_clean,[Ag],C1=NC=[N]=C[N]1,utp
TUBCEA_clean,[Cd],[O-]C(=O)c1ccc(cc1)C(=O)[O-];n1ccc(cc1)C1=NN=N[N]1,UNKNOWN
TUBJAD_clean,[Cu],O=C(c1cccnc1)[NH]=Cc1cccnc1;[O-]C(=O)c1cccc(c1)C(=O)[O-],tcb
TUBLIN_clean,[Cd],[O-]C(=O)c1ccc(cc1)C(=O)[O-];c1ccc(cn1)c1ccc(cc1)OCCOc1ccc(cc1)c1cccnc1,ERROR
TUCJAD_clean,[Mn],[O-]C(=O)c1ccc(s1)C(=O)[O-],UNKNOWN
TUDQOZ_clean,[Cd],[O-]C(=O)c1cccc(c1)C(=O)[O-];c1ccc(cn1)c1nc2c([nH]1)c1cccnc1c1c2cccn1,ERROR
TUGSOE_charged,[Cd],N1=[C]N([C]=N1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1;n1ncn(c1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1,ERROR
TUGSUK_ion_b,[Cu];[OH2][Cu],n1ncn(c1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1,ERROR
TUGTAR_clean,[Cu];[Cu][OH][Cu][OH][Cu],n1ncn(c1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1,UNKNOWN
TUJGIQ_clean,[Cu],O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-];n1ccc(cc1)C=Cc1ccncc1,ERROR
TUKCOT_clean,[Cd],c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,ths
TUKCUZ_clean,[Cd],Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-];c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,UNKNOWN
TUKDAG_clean,[Cd],Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-];c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,fet
TUKYIJ_clean,[Ag][Ag],Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C,hxg
TULNIZ_clean,[Co],C(Cc1ccncc1)Cc1ccncc1;[O-]C(=O)c1nsnc1C(=O)[O-],ERROR
TUMDAI_clean,[Zn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(C)nnc1c1ncccn1,rtl
TUMGOX_clean,[Ce],[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-],rtl
TUMQID_clean,[Cu],[O-]C(=O)c1cc(cc(c1)n1cnnc1c1ccccn1)C(=O)[O-],rtl
TUMQOJ_clean,[Zn],[O-]C(=O)c1cc(cc(c1)n1cnnc1c1ccccn1)C(=O)[O-],rtl
TUMRAW_clean,[Cu],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(C)nnc1c1nccnc1,rtl
TUMREA_clean,[Zn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(C)nnc1c1nccnc1,rtl
TUMRIE_clean,[Cd],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(C)nnc1c1nccnc1,rtl
TUMROK_clean,[Co],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(C)nnc1c1ncccn1,rtl
TUMRUQ_clean,[Cu],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(C)nnc1c1ncccn1,rtl
TUMTOK01_clean,[Zn],[O]P(=O)(O)[O];[O]P(=O)([O])O,UNKNOWN
TUMTOK_clean,[Zn],[O]P(=O)([O])[O],UNKNOWN
TUNDAJ_clean,[Ag],c1cnc(nc1)C1=NC(=[N]=C([N]1)c1ncccn1)c1ncccn1,srs,UNKNOWN
TUNJET_clean,[Co],[O-]C(=O)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-];c1ccc(c(c1)Cn1cncc1)Cn1cncc1,jeb
TUPDOZ_clean,[Cu],[O-]C(=O)c1ccc(cc1)n1ncnc1,dia
TUPGIU_clean,[Na],[O-]C(=O)[C][N]([C][C][C][C][N]([C]C(=O)[O-])([C])[C])([C])[C],dmd
TUQWIL_clean,[Zn],[O]P(=O)([O])[O],dia
TURDIV_clean,[Co],OC(c1ccccc1)C(=O)[O-];n1ccc(cc1)c1ccncc1,ERROR
TURDOB_clean,[Co],OC(c1ccccc1)C(=O)[O-];n1ccc(cc1)c1ccncc1,ERROR
TURDUH_clean,[Co],OC(c1ccccc1)C(=O)[O-];n1ccc(cc1)c1ccncc1,ERROR
TURFAP_clean,[Co],OC(c1ccccc1)C(=O)[O-];n1ccc(cc1)c1ccncc1,ERROR
TURFET_clean,[Co],OC(c1ccccc1)C(=O)[O-];n1ccc(cc1)c1ccncc1,ERROR
TUTHIA_clean,[Mn],[O-]C(=O)C1=CC(=[C]C(=C1)C(=O)[O-])NCc1ccncc1;[O-]C(=O)C1=CC(=[C]C(=C1)NCc1ccncc1)C(=O)[O-],UNKNOWN
TUTHOG_clean,[Mn],[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],UNKNOWN,sql
